174	191	254312	12451	197	0.811222568832717	0.674049073098263	0.976311788633848	-0.000823142932746839	-0.415104192661313
174	194	254312	1596	33	1.06012990200658	0.674212909335918	1.66694436366618	9.38316021827956e-05	0.0473184873447982
174	203	254312	28077	253	0.462006249989405	0.392336930977321	0.544047114039364	-0.00352481462404151	-1.77754538657572
174	204	254312	42779	518	0.620836387172478	0.55381720345585	0.695965775769011	-0.00306811176631036	-1.54723021966672
174	205	254312	13640	152	0.571356600878834	0.46272278624588	0.705494466819596	-0.00195634845463075	-0.986571945712189
182	183	54780	28618	1094	9.09915157424468	8.41133429016123	9.84321351583	0.0246726968232646	5.7763291824408
182	185	54780	392332	2	0.0012133863929841	0.000193000552638696	0.00762850944491946	-0.0114265201930451	-7.15761120732455
182	188	54780	108195	168	0.369594029926595	0.302418982031367	0.451690386760222	-0.0037455328440369	-1.23201568704502
182	189	54780	49601	147	0.705423233592458	0.569270650036207	0.87413945978137	-0.00118236525039857	-0.276729237716033
182	191	54780	12451	38	0.726444132705206	0.476461586227823	1.10758368186577	-0.000549333319979518	-0.128569837042155
182	194	54780	1596	9	1.34224711559842	0.564214403494806	3.193160805844	0.000245959249278351	0.057566027098184
182	203	54780	28077	46	0.389968911836787	0.265793391523927	0.572157762566033	-0.00184066920033889	-0.430803841170319
182	204	54780	42779	114	0.634303459382818	0.497212397810779	0.809193174499495	-0.0013627936514158	-0.318958067132814
182	205	54780	13640	28	0.488614688024291	0.298933592732266	0.798653343610339	-0.0010748875872032	-0.251574364567289
183	185	28618	392332	3	0.00348395974252231	0.000776513810670544	0.0156313710338707	-0.00823184353426161	-5.156292924449
183	188	28618	108195	103	0.433746156019028	0.335719461818377	0.560395655474581	-0.0024292711386684	-0.799055331462141
183	189	28618	49601	102	0.936947690286707	0.724289444214228	1.21204441310889	-0.000182736668049295	-0.0406969787473788
183	191	28618	12451	24	0.878238788019124	0.516562716007232	1.49314564307522	-0.000176551090852714	-0.0298658497299263
183	194	28618	1596	4	1.14191219189913	0.311207483540746	4.19001316797434	7.36401399321708e-05	0.0124571607820098
183	203	28618	28077	25	0.405690569298496	0.241191618084539	0.68238207996121	-0.00129481563310381	-0.219034619120764
183	204	28618	42779	46	0.489928618483759	0.333923512791664	0.718817459731144	-0.00137249806855674	-0.28386857188853
183	205	28618	13640	27	0.901892965053473	0.546823802541724	1.48751922764167	-0.000148897183549099	-0.0251878414774871
185	188	392332	108195	11058	3.39672624644209	3.31384167776313	3.48168389295431	0.0386142356106052	24.2045616745103
185	189	392332	49601	2933	1.96522727646916	1.87312898822306	2.06185386722469	0.0105055421840894	6.58064097311343
185	191	392332	12451	281	0.750055222743354	0.642294663538921	0.875895237965793	-0.0013610362498254	-0.852502877829556
185	194	392332	1596	47	0.978714727619187	0.669808990789522	1.4300831001531	-4.14799564951771e-05	-0.0259814898882343
185	203	392332	28077	807	0.955243267307563	0.871701775537002	1.04679114502698	-0.000366199604007674	-0.229373720280382
185	204	392332	42779	1413	1.09774808009346	1.02439361714397	1.17635528685603	0.000987764022394001	0.618698658963127
185	205	392332	13640	374	0.911272751879333	0.796640334657752	1.04240018009444	-0.00050571697057361	-0.316762193993003
188	189	108195	49601	4473	10.8679131578691	10.45366578838	11.2985759060973	0.0557784212074353	18.3756388924828
188	191	108195	12451	72	0.696892766824658	0.51297150334798	0.94675732527597	-0.000857183771319487	-0.28195102729087
188	194	108195	1596	13	0.981630760203804	0.477281119536049	2.01893372676251	-1.8590979740968e-05	-0.00611507600455767
188	203	108195	28077	176	0.755439448160986	0.620993053693814	0.918993789774592	-0.00103919707349083	-0.341820205654137
188	204	108195	42779	392	1.10431540955182	0.968419145149706	1.25928171689035	0.000547451246606206	0.180071547035778
188	205	108195	13640	84	0.742168656868728	0.558857812240984	0.985607256753917	-0.000763199787063601	-0.25103712273301
189	191	49601	12451	76	1.60458900383425	1.19080424785018	2.16215711009936	0.00115504195193433	0.257237635136581
189	194	49601	1596	62	10.2120575829202	7.34023052420338	14.2074720586785	0.00629836191716042	1.40272548364068
189	203	49601	28077	112	1.04862878068156	0.820212833370989	1.34065485802551	0.000139593361030639	0.0310886045383365
189	204	49601	42779	208	1.27816570071947	1.06732050528323	1.53066258017986	0.000986189636107834	0.219632753168427
189	205	49601	13640	39	0.751631009591437	0.495671573975235	1.13976512723659	-0.000496660676715238	-0.110610483249856
191	194	12451	1596	27	17.71623893482	10.7414719827929	29.2199358242912	0.00571802802871022	0.637999903829056
191	203	12451	28077	17	0.634072431474208	0.337501979292674	1.19124589787062	-0.000525536948419758	-0.0880568604891551
191	204	12451	42779	42	1.02815670918394	0.68837616625125	1.53565197411863	4.99430996226112e-05	0.0103295322265273
191	205	12451	13640	6	0.460656848158565	0.15936677651035	1.3315493756103	-0.000539590523694492	-0.0630143876423934
194	203	1596	28077	4	1.1639150588656	0.317203966029147	4.27074819149528	8.42481616749533e-05	0.0141162817252752
194	204	1596	42779	2	0.381954266202686	0.0607534276858157	2.40133054261387	-0.000392326518482573	-0.0811433361853757
194	205	1596	13640	2	1.19791946875988	0.190540376353828	7.53127017535206	7.08632580660627e-05	0.00827554224626961
203	204	28077	42779	153	1.66094398182679	1.34607239609657	2.04946993844208	0.00176153841762961	0.364332534405905
203	205	28077	13640	102	3.47280169103461	2.68458268244224	4.49244929728938	0.00371725456707099	0.622852463824864
204	205	42779	13640	1179	26.3459395691105	24.4248222222955	28.4181610601704	0.0470572866547254	9.74346490658191
