"MEL_SNP"	"MED_SNP"	"NB_SNP"	"AML_SNP"	"LUSC_SNP"	"CLL_SNP"	"GBM_SNP"	"LUAD_SNP"	"CRC_SNP"	"ESO_SNP"	"OV_SNP"	"RHAB_SNP"	"KIRC_SNP"	"UCEC_SNP"	"DLBCL_SNP"	"BRCA_SNP"	"PRAD_SNP"	"MM_SNP"	"CARC_SNP"	"HNSC_SNP"	"BLCA_SNP"
"wgEncodeCshlLongRnaSeqSknshCellPapJunctions"	-6.88176275134375e-32	0.212058092639525	0.652964871855346	6.64311969295292e-05	-1.40989932941758e-18	0.859576146066765	-0.000391953150980164	-5.60548943246801e-110	1.12017244301908e-18	-2.5622412280963e-09	2.00122106950788e-05	0.633043350098002	4.38929808967e-41	0.000491347857230838	-0.0145980948892818	7.51349884149189e-07	0.000353690368897114	3.93127363718103e-20	0.650916437252483	0.0468494329763957	1.76381194951962e-80
"wgEncodeUwDnaseK562Znfg54a11HotspotsRep1"	-6.65682418710218e-60	0.978799702393694	0.953459002451086	0.346532002034579	-0.732324735614925	0.0362196789473592	-0.0161354493232191	-2.36796643085147e-19	-2.0885141292571e-07	-2.29742205038189e-05	0.0082069062462915	-1	7.66096169161638e-40	-1.69124373784075e-21	2.86861463327671e-12	2.10176238002638e-17	1	1.61169002886985e-20	1	1.11801339293137e-06	1.62318784417584e-139
"wgEncodeAwgDnaseUwdukeNhekUniPk"	-4.79577765971051e-14	-0.96077241468172	-0.993064592407788	0.750829116105017	0.972297388398021	0.0215767258525866	0.0150808314225537	-0.00874089497222251	-5.08668937938098e-19	0.950953743132783	0.0654458495919756	0.671034506825201	2.02254957671899e-25	-1.27063252550618e-25	1.35034373741264e-09	2.47253558004845e-05	0.184502220167286	6.950776646142e-07	0.777873217144318	5.50452289173513e-06	1.37339306384834e-64
"wgEncodeHaibTfbsHct116Cbx3sc101004V0422111PkRep1"	-0.0148159851430393	-1	-1	0.988352406649663	-0.768837797703716	0.127538877964746	-0.423842935777837	-0.0829379597370186	-0.960070956665821	-0.453222643597882	-0.805738272273803	0.790058973685364	0.384887601566569	-0.360495454656003	0.059675862518027	0.73020393123645	-1	0.00815552886286081	-0.91693143127654	0.116250834691835	2.82167965120976e-11
"wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk"	-0.00366200025798663	1	1	-1	-0.991893186848937	0.0113075924694346	0.980203810643319	-0.137146941692658	-0.0271172161280425	0.848324291134071	0.000595229589040724	0.915022571552529	-0.722504924341492	-3.18906868225396e-05	7.34076377270478e-15	0.238347222210069	0.807354469488749	0.0287887752198552	0.831900270827057	0.181456196498132	0.00201619016334662
"wgEncodeUwDnaseHvmfHotspotsRep2"	-1.61281892714707e-100	-1	-0.893178589633374	1	0.750039110714998	0.00766299843079881	-0.0223739910524747	-5.34906002986832e-17	-1.5242287953924e-19	0.289887348929573	0.0180452777523555	0.876678224706647	3.82860105016996e-38	-3.30722067078497e-44	4.96555648950966e-39	5.36450601375733e-26	0.216240637417297	1.96829587359415e-38	0.00119824712335894	3.47735626872668e-17	1.21425133490993e-179
"wgEncodeHaibMethylRrbsT47dEstradia24hhHaibSitesRep1"	-2.52796059055268e-12	0.161156690494392	0.953459002451086	0.685610130397571	-0.284104498335618	0.0131985236182127	2.5858957812004e-14	0.856558040830043	-0.750654371603971	4.88320101977541e-06	-0.061495451938736	1	-0.0018944633383517	0.524103480698701	1.36252754405266e-14	-0.301702380433425	0.270790711051267	0.0010836760363624	0.875064851496291	0.235756807331379	-0.60321737641699
"wgEncodeHaibTfbsEcc1EraaV0416102Bpa1hPkRep1"	0.682472479292632	0.675363723189618	-1	0.333431159135413	-0.489579095600869	-1	-0.411258943101712	-0.215236191351379	0.980004907593979	0.439194203320295	0.584193435238758	-1	-1	-0.22502655168502	0.0992477577710775	0.981016359595334	0.379323044995135	0.249483860250818	-1	0.179677371959033	-0.879022299404707
"wgEncodeHaibMethylRrbsHrpeUwSitesRep2"	-1.84955089731775e-11	0.532477080796655	0.993064592407788	0.640843966560281	-0.16584213664778	0.00179547063604307	1.17750165488369e-11	0.51429939688355	-0.344373776698129	3.41504942892215e-06	-0.080709896786293	0.870957582756955	-0.00206973447781368	0.783703470298164	2.27376419307193e-14	-0.321143491238878	0.194791712329401	0.000152515907049458	0.505917066286663	0.0737427266937271	-0.798635941537217
"wgEncodeUwHistoneNhekH3k27me3StdPkRep2"	-0.142074312584241	-1	-1	-0.966991983101974	-0.838910469198079	-1	0.685298722790665	0.178839931061709	-0.12146229343831	0.116965249331024	-0.160630943157241	0.677010663611386	-0.584158074245503	-0.0383691064622703	9.02300964736759e-19	-0.268683144954525	0.138225799558411	-1	0.162956913847864	0.0337116750611826	-0.570602875731833
"wgEncodeHaibGenotypeAg09319RegionsRep2"	0.633736295820961	-0.248910896256005	-0.882775446002131	-0.743224618129813	0.0152594266322003	0.581442797164653	-2.58747665359742e-16	0.0677792118417068	1.65946858289955e-18	-0.0871213550621329	-0.95812906555808	-0.63403763594651	0.000912430077990066	-1.24529708512865e-09	4.27738391342719e-06	-1.93991475787606e-10	0.982723684377713	0.000599177545197431	-0.202760254744218	0.0279465780102475	0.0250603002733005
"wgEncodeHaibTfbsEcc1Tead4sc101184V0422111PkRep1"	-1.23470977952744e-05	0.116803649018748	-1	-0.69003729367579	-0.663484314638533	0.244018235113832	-0.827508431261934	-0.0301098720636201	-2.00756991460694e-07	-0.563148839651909	0.000720233915062752	1	4.31707392054246e-18	-9.89494618855657e-15	3.75226038764327e-11	0.000702329650239377	-0.573649348058259	8.43198318434161e-12	-1	0.0365076791518461	7.29147116568582e-38
"wgEncodeHaibTfbsHepg2SrfV0416101PkRep1"	-0.151318590236	0.736686867768615	-1	0.721543360903271	-0.242096003551245	0.00151393392422469	-0.698452636024313	0.524550375429531	-0.894423070543117	0.942211105404887	0.500619027765132	0.506322737189407	0.0787178677435269	-0.0497101862820949	5.47323845168499e-06	0.174259842073041	0.466537390231049	1.179359920358e-13	-1	0.431447489224838	0.663813913238623
"wgEncodeHaibTfbsK562Pol2V0416101PkRep1"	-3.47811946329405e-92	0.00354530938450956	0.966799050419228	0.00762024713407486	-0.064880269860897	0.00228254421760637	-0.00370163369782259	-8.40568009225147e-55	-3.32587153058799e-19	-0.00448722951503905	0.000146323290174207	1	1.72205089210785e-45	-0.000493594183937675	7.0119650208455e-12	5.57254745191252e-21	0.161215556891444	4.14421815340838e-19	0.00654412229760623	1.7120344949261e-11	3.62260340953851e-148
"wgEncodeHaibTfbsA549Foxa2V0416102Etoh02PkRep1"	-2.18123559886375e-10	-1	-1	0.565400033750425	0.0658672513523171	0.0167559013087252	-0.275121257212654	-0.00768528089532561	-3.90848303749584e-21	-0.78423032013712	0.12175808827934	1	8.53231773857572e-09	-3.80157221139125e-29	4.6058031398055e-19	2.20515404178386e-09	0.701589140167114	6.28205670266662e-14	0.0478156536862568	1.27370260816e-06	1.60877841867958e-51
"wgEncodeOpenChromDnaseGm13976Pk"	-1.23006832747592e-08	0.0282093522913199	-1	0.268436644871549	-0.983863465080326	7.82380382430224e-12	4.13609205924344e-18	-8.81670879356983e-27	-1.98820193739507e-177	8.10673143551133e-09	-0.466708112588464	0.0137253454855017	2.55993357604545e-19	-1.2051897867685e-51	8.47337364144821e-35	1.19783250151628e-09	5.18141288686901e-05	1.48730194991448e-25	0.0271039133773492	3.35982064464977e-25	3.84147352567227e-120
"wgEncodeBroadHistoneNhaH2azPk"	-7.97772887822349e-18	-0.667122289113658	-0.837789796998513	-0.896654857481316	0.0983977167199043	0.00399133456649391	-0.279766540895919	0.0280473947077938	-1.74993957755007e-05	1.66085786006744e-09	-0.0618362494199528	0.551772172952258	0.00238713677045035	-3.70810795945957e-61	2.89821126921341e-50	-0.299318075996554	0.197254919053623	4.05381869544687e-13	0.983916726208127	4.76830898827632e-09	7.84128500785596e-41
"wgEncodeUwDnaseRpmi7951PkRep1"	-3.72697590636412e-07	-0.547565288972131	1	0.0138419884669439	0.045494381366469	0.814323868905425	-0.403260935749157	0.822143445469344	-4.6178393193254e-05	0.520644835332774	0.00224769801212553	-0.670188572906842	9.50419055654735e-06	-7.29767445767357e-22	0.0831736436670987	0.00111304913752468	0.202299857332468	0.404376245244712	0.338748417529932	0.0856483241576395	7.84355199582383e-33
"wgEncodeAwgTfbsBroadK562Pol2bUniPk"	-3.53815437551517e-15	-1	0.993064592407788	1	0.50575215957603	5.04123238898467e-05	-0.365211751792864	-7.7561104840431e-05	-2.01743044309348e-15	-0.720235675856008	0.00054116962351667	0.914068408778825	7.66049278255881e-16	-6.04347761485683e-39	1.14060316018229e-31	1.042784208989e-12	0.54424939545067	1.44279915225014e-19	0.0217811072294056	2.64951951950599e-09	4.80535077217157e-49
"wgEncodeSydhTfbsK562Hcfc1nb10068209IggrabPk"	-4.38330291786772e-30	0.968430928460793	1	0.0176312007913867	0.0551140110956594	1.31509607080574e-09	-0.230269419329113	-0.000563050789348404	-9.83966381567262e-29	0.968154335526011	0.0107556804715811	0.797877020413711	1.36744299176767e-30	-9.28823092884851e-79	1.54302524833074e-48	7.21465320234281e-14	0.361855752654044	2.25523801206779e-25	0.267278119171505	7.86262388013657e-11	3.11609468883957e-131
"wgEncodeHaibMethylRrbsBcpericardiumh12529nBiochainSitesRep2"	-5.86892531663111e-12	0.0807908253699543	1	0.760510418824991	-0.0977428322339396	0.00166856522686785	6.28745657714063e-13	0.905376359496468	-0.725648089520475	5.09847458070119e-06	-0.116489521489963	1	-0.000598334007752062	0.196158835818694	3.10224545599249e-11	-0.245602332113857	0.348233582776967	9.55040656399366e-05	0.705216935694049	0.190940337382645	-0.33956759875574
"wgEncodeOpenChromChipKidneyocCtcfPkRep1"	-7.67088113143876e-10	0.995010915636118	1	-0.848648552597963	0.156647292465782	0.320979887284029	-0.0728650618392131	-0.733807155566887	-2.94558727606745e-06	0.370627181659675	-0.93959771737054	0.870957582756955	6.37487187952335e-07	-1.78170123300553e-18	4.86498996093606e-07	0.0328037676178951	0.746934659110499	0.367681731356683	0.676939996598555	0.0441068876309957	3.36706009374167e-47
"wgEncodeSydhTfbsGm12878Irf3IggmusPk"	-9.72045876728283e-06	-1	0.928973795377438	-0.774343216200451	0.348072149249412	1.44276003339179e-05	-0.206301583417128	-0.500522092787328	-0.00505024415156903	0.279160470931341	0.00232633594050895	0.835753555081983	0.0110213744755324	-1.53579298651687e-14	4.87027921442721e-09	1.22652635511936e-05	0.959364721127937	0.000128318661748798	0.444793350805493	5.56196259158719e-05	2.07472110233112e-07
"wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep1"	-9.63498758031867e-05	0.683116158659546	1	-0.90618404012543	0.741471616525287	0.00371037187117214	0.459850249328332	1	-5.73647051248913e-05	-0.60647499250562	0.00323744031784579	0.931086071450721	0.625802092860761	-6.67766436938797e-07	1.56511296542515e-34	2.82888817444905e-07	0.811413721947134	0.0243071406631354	0.00407177089630273	0.711083817862706	0.201910246991086
"wgEncodeHaibGenotypeGm06990RegionsRep1"	0.00112167693259931	-0.541538956912693	0.710991259790227	-0.479337292372798	0.205705029210503	0.471983001943756	-0.362483080803054	0.00379892702562915	9.14813122129386e-05	-0.911428539869643	0.344770521435013	-0.797794480568307	0.000358853325925187	-6.13179894285383e-26	0.000474260936861148	-0.0126239279697633	0.718702752451553	0.00719846923612727	-0.617751241225428	0.266293804261968	3.07003604815545e-06
"wgEncodeUwDnaseSaecHotspotsRep1"	-8.82089401871259e-42	0.926707764271261	0.933710452369487	0.470927156580481	-0.59990952047323	0.000848325618626392	-1	-1.02908840706769e-16	-3.98989721341259e-20	1	0.0017960611362	0.763418217570301	1.65989404637972e-33	-9.17795001069101e-51	5.26285820119773e-29	2.54050822710905e-14	0.133988529858914	7.39563104117934e-15	0.0130926455193825	1.06185037562967e-08	6.68497046319903e-180
"wgEncodeOpenChromFaireMrta2041Pk"	-3.8112581749292e-06	-1	-0.710991259790227	-0.775274437435133	0.353635100151259	0.365315917192496	-0.560522805707399	-6.47979600712784e-05	0.0486939020710432	-0.352353458694651	0.499080326937298	0.713060482752208	0.0147620127849534	4.62886216568339e-05	0.00961147702294421	0.00399803298405308	-1	0.192648347636271	0.960977924953779	-0.0932313722125849	0.0011871483749534
"wgEncodeUwHistoneCd20ro01778H3k04me3StdPkRep2"	-1.86182308996711e-24	-0.802021850184935	-0.953459002451086	-0.80303684903363	-0.862352136944283	6.17256649034321e-06	-0.454842833386719	-7.17094027455683e-05	-7.39995429194212e-22	-0.84801542272996	0.095128105793308	0.560346599056943	5.50361315122877e-11	-4.04762272985935e-23	4.12271841851561e-45	0.000801030857326815	0.326936742319312	1.32610103600912e-34	0.0103027218701673	1.00343965013691e-11	2.47361076136814e-62
"wgEncodeUwHistoneHacH3k04me3StdHotspotsRep2"	-4.55573227924614e-148	-1	-0.815841114219967	0.953110263567064	0.469612261564811	1.61619772322648e-08	-0.00167677821022753	-4.68556251124558e-13	-1.65706879384915e-33	0.002823231979316	0.151153985838498	1	1.7617375392551e-36	-1.42187076591935e-57	6.42961365545655e-135	2.56770335407191e-08	0.819332894693381	4.63428109487463e-44	0.00350980776478371	2.0858167113799e-32	3.32897834033975e-195
"wgEncodeCshlLongRnaSeqHuvecCellPapJunctions"	-8.64386445626464e-53	0.305995375008397	0.464707033732266	9.2288160370206e-05	-2.05961449343911e-33	0.884298628103132	-0.000200970014507922	-2.04951562136395e-179	0.00486979046253394	-2.38559353656221e-14	5.2029667529391e-08	0.666693962607367	2.68679722437339e-62	3.64040109805919e-24	-6.74435427828019e-06	8.91254430984403e-29	0.00398879276208183	5.71019931215917e-06	0.389143025089422	0.0326388188892663	1.8537802558878e-105
"wgEncodeOpenChromDnasePhtePk"	-4.88623745009087e-40	0.122963359300951	1	1	0.678369335012556	2.89905587926316e-06	1.98786696711124e-05	-5.4885407495425e-24	-1.08755385363521e-137	6.29067134153924e-06	0.798975853313478	0.377174024676495	5.7942403650373e-40	-1.65457633386773e-55	1.09417662281269e-47	1.64337917767925e-10	0.00185448512899628	2.22100085158816e-24	0.106264767104542	4.72442310004723e-33	9.85940569809444e-212
"wgEncodeSydhTfbsHelas3Ini1IggmusPk"	-5.30966823773405e-41	0.657590184599993	-1	0.075659407896069	0.108305295343617	3.32599456437186e-07	-1	-4.27326247125013e-10	-7.88439700854795e-53	-0.28331464098512	0.00213298015283427	-1	6.24797760108515e-27	-4.91609122978441e-50	7.746317556042e-57	1.80117511247163e-06	0.260413592350177	3.29314844110474e-40	0.121953408819524	4.64401992317348e-18	1.49456840378607e-159
"wgEncodeHaibTfbsK562Pmlsc71910V0422111PkRep1"	-1.46004345131818e-27	0.433939108070726	0.953459002451086	0.15193792119802	0.728265564706554	2.03119032525411e-11	-0.148366769924189	-3.74498158101861e-06	-7.10167108089029e-16	-0.718229679281803	0.000135207683931821	0.82881675593767	9.46107239177734e-11	-2.21027023955061e-29	2.56048335024036e-31	2.88676056882779e-11	0.241298150390696	5.80991727010286e-29	0.0532072811314382	6.69594521512296e-09	7.56793043020669e-56
"wgEncodeAwgTfbsSydhK562CjunIfng30UniPk"	-0.78018230674024	0.680101566079296	0.997129396045517	0.141145569711072	-0.559227722537875	-0.303797835252149	-0.0530494001724942	-0.0412050452715709	0.871990151897124	-0.21565618152781	0.45325072670357	-1	0.268492123163431	-0.113263511094092	-0.314538471287624	4.64016005089535e-05	-1	-0.671761281017241	-1	0.00101239554788626	0.192016144968747
"wgEncodeUwTfbsHelas3CtcfStdPkRep1"	-2.64343390226698e-05	-1	1	-0.558980353688442	0.0644449818019406	0.071137726620553	-0.714028993815355	-0.971240425791128	-3.91907393594762e-06	-0.782802373820597	0.179725178050293	-1	0.00645502620940092	-1.91670181034073e-12	0.0433236567363627	0.013745465334921	0.541917732260048	0.1572772905764	-0.800337102024175	-0.92244494853517	1.59297277908065e-30
"wgEncodeOpenChromDnaseMelanoPk"	-7.18122617268338e-44	1	-0.966799050419228	0.135712745020524	0.194010654496054	0.000145332951683587	-0.0476104223464643	-2.12598834860896e-05	-7.46996518979793e-27	0.211509924723595	0.12689774772034	0.866667098847034	7.77150286874436e-30	-2.60607672463413e-40	4.45281779946429e-08	3.27593717042062e-08	0.0366375668341249	3.94692700680217e-12	0.0835626629931684	3.75834019843162e-14	3.49281202622804e-123
"wgEncodeHaibGenotypePanc1RegionsRep1"	0.0316075930815254	-0.357252540664299	1	0.601666743717184	1.23674224005522e-05	-0.747623377578738	-0.00484288156166505	0.0648430803190753	8.89040130097868e-06	0.0587177295774782	-0.315076913564413	-0.541831758407267	3.87104039047652e-06	-1.48256939016095e-52	0.683246755167418	-0.000693810649106461	0.639255301351949	2.31011756182842e-05	-0.504077252309172	2.06775598910767e-08	7.83757802770157e-17
"wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk"	-1.63740526034218e-10	0.974084860654386	-1	0.111934911797768	0.9449712381363	0.00819230979602247	-0.744837609415222	-0.0957479001502766	-1.56228273239238e-07	0.115546989407383	0.00016099879809375	0.116564592184742	0.0038898657815998	-1.60546381113993e-34	5.17351407763684e-27	2.24260946978921e-06	0.392880488112187	3.07348329167791e-18	0.145372484749696	8.98500374836909e-11	1.28078442129306e-11
"wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk"	-1.09041075255815e-05	0.636777033484954	-1	0.137293988240592	-0.701084659407741	0.0356182058094106	-0.725391580430334	-0.132621545207351	-5.71926765064381e-10	0.860174142088003	0.000731418660927245	0.496438384299579	4.53208127963574e-08	-1.87338277240459e-23	2.24485554831821e-24	6.67808802507664e-07	0.752970756297822	4.86337886804621e-08	0.566901409477195	1.0036181767772e-05	7.2841211188997e-14
"wgEncodeHaibGenotypeHrpeRegionsRep1"	0.00441662336203804	-0.524520609001221	-1	-0.661348789813907	-0.890187752655681	0.372859003511308	-0.202745951995223	-2.2487856336574e-18	1.73802009368283e-33	0.0762167859698282	0.0221061517224438	-0.319357197537883	0.0929362072054394	-5.13775958697363e-06	9.60142327013572e-08	-3.2867428177675e-06	0.570476117030827	0.000595459897327919	-0.289495296957204	9.63244392075127e-06	0.00527719948866627
"wgEncodeAwgDnaseDukeProgfibUniPk"	-3.15165194570362e-14	0.937855455095587	1	0.911042966439455	0.292362910166163	1	-0.971122221356891	1	-4.09472662577056e-18	0.0217086068630709	0.456625831231413	0.441562007526233	1.27126828568229e-11	-9.880298238057e-24	1.56887224506733e-07	0.0980323646217424	0.617534460268121	0.0003501577849844	0.695129433417166	2.35436333010836e-07	2.16428731313044e-39
"wgEncodeSydhTfbsK562P300IggrabPk"	-2.03217357039249e-17	-1	1	1	0.622788702650013	0.00952402938972239	-0.213384408783239	-0.0305999024161437	-1.83080896693133e-10	-0.747262308953105	0.0334757821969047	0.876678224706647	5.23991196690342e-11	-1.37930685474336e-31	2.04854693220476e-09	5.20564003531463e-11	0.624431224597595	4.84770536918829e-05	0.566719096581899	1.22445920973028e-05	1.91152448069352e-76
"wgEncodeSunyAlbanyGeneStGm12878Celf1RbpAssocRna"	0.875182240513596	-1	-1	-0.445584490694823	0.880278046629349	-0.515998494797249	0.355890758283757	0.94453233181242	0.000514928020771258	-0.341014404094555	0.427820457868855	0.889867862095932	-0.32649113821603	-0.391226188308414	0.363646281513498	-0.397843175848932	-1	-0.0137376740724381	-0.960977924953779	-0.013751975471104	0.855970250877047
"wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk"	-7.83920631836412e-06	0.926707764271261	-1	0.0982188807357522	0.608679095454819	-0.516960861164199	-1	-0.00276346811339914	0.10118512440994	0.315886739106072	0.607053714983972	0.849780391793532	7.04559205539921e-25	-0.228596520424482	-0.491625632811513	0.0266724818529463	-0.672460282155293	-0.379339804342897	-0.991726037815622	-0.995230988178735	0.0106799721544985
"wgEncodeHaibTfbsH1hescPol24h8V0416102PkRep1"	-4.03730429176993e-72	0.527182787162779	-0.934144101327808	0.14827251923716	-0.0588078166448078	0.000534407150687922	-0.0334599387569656	-2.61072438456555e-42	-9.3686430664389e-29	-0.348948241398875	1.47979609661495e-05	1	2.69109282063708e-38	-3.52520134030961e-15	6.12117665495663e-40	1.55166722688037e-19	0.718908937336749	7.47695009121273e-27	0.00207090551799499	1.31039987383202e-19	1.53759302490252e-151
"wgEncodeUwHistoneHcmH3k4me3StdHotspotsRep1"	-1.58551875543213e-131	0.946016773687267	-0.631925483886518	0.612129804896434	0.678580039314579	3.70072324926987e-09	-0.152677657172037	-5.7782029659761e-21	-1.18557034790161e-40	9.35764047276532e-05	0.431900841387464	0.657444160073605	2.9113774341236e-33	-1.01809394444721e-65	3.55934705365763e-118	6.95431576473009e-10	0.0936987459629482	1.0183186991125e-46	0.00219065164149864	1.90830649180038e-39	5.03396278387389e-235
"wgEncodeGisChiaPetK562Pol2InteractionsRep1"	-4.8382485403017e-11	0.791597575917734	0.619927300591873	0.0627299873792554	-0.328026813541486	-0.619701342707595	-0.00011555069787379	-2.36334244600189e-14	1.25355499898752e-12	-0.00648686351653248	0.0302782352653111	0.878436516622061	2.10066040798646e-15	-1.96618610075297e-14	-0.00114313176544972	-0.142846921978458	0.0895284716561616	7.08410093738295e-05	-0.685506973078603	1.45010738960362e-06	5.7323382707322e-57
"wgEncodeHaibGenotypeHcmRegionsRep2"	0.00395198850820736	-0.166711266104691	1	-0.283828986355687	0.100922222535278	-0.764706931224271	-1.85138455228634e-14	1.1166305542363e-06	2.06793071273397e-17	-0.873643157538952	0.975374714158705	-0.561539909180365	0.00941849472579451	-5.21255581721379e-21	0.00909167964124125	-0.00100950145723747	0.930670501974719	0.806173131509866	-0.492643840679989	-0.561343394653247	0.00286078629441698
"wgEncodeBroadHistoneCd20CtcfPk"	-1.45879202676526e-60	0.525466712458193	1	0.467297075809165	-0.214455438923813	0.00347324740328049	-0.0358096998950391	-1.24203633654213e-14	-0.197025300440159	-0.00168441700309419	0.0211124148450541	-1	4.20492112841077e-08	-0.0817425029049894	1.18894903292331e-33	0.0019164671739199	0.787938999267453	1.77553509978421e-17	0.0991833309522335	0.000629264048312936	3.50755904015585e-83
"wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk"	-2.29680069921713e-08	-0.728147633907728	-1	0.719615390575827	0.456386889901802	0.00737455854372885	-0.295059810570976	0.928497398147049	-3.30020429315925e-17	-0.782802373820597	0.00184776832471191	0.428269694287113	3.39853618459344e-06	-1.56448266723659e-28	2.52304958286822e-06	1.89940380401476e-08	0.947743041690332	5.23883161253136e-07	0.505893061886685	0.0147189099308064	2.60123185899103e-49
"wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk"	-0.468894748627577	0.990383363571111	1	0.993376809925618	-0.99289392863755	-0.235609963886272	0.995694487086962	-0.125304309405198	-0.915780404903018	-0.3917535394743	0.96163226753957	-1	-0.864796289601177	-0.00644778143931276	0.290345034965941	6.67437547714141e-08	-1	0.917712689412699	-1	0.498094373715203	0.000177179232676951
"wgEncodeHaibTfbsSknmcFoxp2Pcr2xPkRep1"	0.737881697729696	-1	1	3.08211879404008e-27	0.771542031498026	-1	-0.937631687586221	-0.606817092253433	-0.158193958168805	-0.863332961438199	0.389127090133469	0.551772172952258	-0.353599547777466	-0.00168668321002938	0.538602189139077	0.0359123470097968	0.296785858647454	0.119142898830697	0.734076819165656	0.867016218116891	0.00799398352588654
"wgEncodeAwgDnaseUwNhdfneoUniPk"	-8.62019144906302e-11	1	1	-0.942286734560836	0.518471182095592	1	-0.892023181913614	-0.00489462951748347	-0.0594114957275214	0.2384930599027	0.163689175688772	-1	1.109297259278e-07	-9.15830189078713e-10	0.000384280099770811	0.00413042396992012	0.522400186213028	0.293026641393335	1	0.0650303225901267	1.42927967243363e-18
"wgEncodeUwTfbsAoafCtcfStdHotspotsRep2"	-3.11112440483845e-31	0.706297121606537	-0.959527607453175	-0.873845465093668	0.63635276215299	-0.958418177366949	-0.00223315488169534	-9.23153992383496e-07	-0.00984641431912976	-0.539500908650509	0.180427917483394	-0.947935112003676	3.08555632863636e-12	-6.77901371361648e-08	1.026262955058e-07	0.000688727890944396	-0.680339009123865	2.72485286871149e-08	-0.968329494754702	0.000282664466263774	1.00008308667889e-52
"wgEncodeAwgTfbsUwGm12874CtcfUniPk"	-5.59454535836205e-13	1	1	-0.775432144423866	0.000290239181546255	0.965348369760667	-0.958317101619285	-0.77340310368154	-1.65906021341237e-07	0.164779649126139	0.469152010851338	0.666697473852849	0.078062770306745	-9.89034443730034e-23	8.06169572501184e-13	0.00471961933680799	0.563054581964222	0.00397650253107675	-0.583210364157124	0.0116715807686795	3.21095037629167e-41
"wgEncodeUwHistoneSaecH3k36me3StdPkRep2"	-9.82088640473571e-35	0.0078930878811659	-1	1.83049307895315e-05	-3.40322969804837e-06	0.0432446543969332	-0.00728118209280496	-1.06145103060221e-27	2.66527482842132e-06	-6.1031817273644e-08	6.42727037252106e-12	-1	4.7004583253875e-15	1.68036954981331e-22	0.329735578920732	5.99202208816106e-22	-0.947007699398661	0.0197836191698056	-0.810326103264084	0.0154557166945346	2.97993182103021e-13
"wgEncodeSunyRipSeqGm12878RipinputPk"	-1.541213888227e-99	-0.999196954023111	-0.993064592407788	0.419736776105441	-4.69450174108746e-06	0.238187932439105	-8.13137233873126e-08	-5.19527576536016e-26	2.42622657103542e-30	-3.39588204899108e-11	0.944179581982707	-0.876678224706647	3.86758178342913e-08	1.05820573689624e-65	-0.312642245821998	0.000135599120463276	-0.904340275128744	3.32462845236e-05	0.693025111309145	0.91606253607221	2.87261671888315e-20
"wgEncodeHaibTfbsEcc1Nficsc81335V0422111PkRep1"	-0.00554370671677973	0.568973884174159	-0.957673571355597	-0.614544118332961	-0.562692604992691	0.725243737728963	-1	-0.33731474261532	-4.52355240915517e-08	-0.882027514739542	0.0305737128933198	0.543742269897097	5.41073102123023e-13	-2.00279168794804e-13	0.000188089355432501	0.00187919031957254	0.46450519797752	2.79836737207413e-06	-1	0.103919804731555	2.351875966789e-14
"wgEncodeAwgDnaseUwHmvecdblneoUniPk"	-1.228299765755e-24	-0.337406638478288	0.992529227626883	0.892480795877825	0.9796755460128	-0.494692380957832	-0.488139056555785	-0.00542611937270728	-3.44494671987236e-05	-0.636277479661466	0.804206198654531	-1	1.02507893811125e-22	-1.43547426254883e-08	4.29309292996920e-09	3.01558228351694e-05	0.0081206815837615	0.000191617228274531	0.459703132762319	0.0140527677025106	4.98791820018265e-51
"wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk"	-0.389445457779297	0.652246234226699	1	-1	0.94588727674017	-0.843423598213543	-0.324577190112702	-0.0261828166338176	-0.606829895719627	-1	0.702899023828555	-1	0.0400058646784619	-0.396539196043239	0.401983797928117	0.0417935606299725	-0.619005839666597	0.810691906872013	-0.960977924953779	-0.851471250169926	1.03153641993132e-06
"wgEncodeHaibTfbsA549MaxV0422111PkRep2"	-6.01107472783472e-54	-1	1	1	0.0106034693175811	4.55662689391837e-08	0.9066522090208	-2.49900227939316e-05	-2.74787859875017e-58	0.104407709044784	0.00112065706703679	1	3.79924624182081e-36	-5.33999386930019e-93	5.12565550329437e-60	1.05788223465836e-08	0.965430292746298	3.75187622730231e-44	0.0205909926777255	7.6401442623296e-22	9.11088732163428e-192
"wgEncodeUwHistoneCaco2H3k4me3StdPkRep2"	-1.29697768707568e-27	1	-0.953459002451086	-0.760427056911923	0.438986690269395	0.00572292276146887	0.669020073926373	-1.09705416510043e-05	-3.18869428451066e-20	-1	0.327045703061951	1	1.18329305108892e-14	-6.04365426636369e-35	1.60386319378376e-31	1.87862543390565e-06	0.390347662632378	8.74622781458901e-33	0.009421479719717	1.86443509281883e-11	7.64820784462412e-83
