"AML_SNP"	"BLCA_SNP"	"BRCA_SNP"	"CARC_SNP"	"CLL_SNP"	"CRC_SNP"	"DLBCL_SNP"	"ESO_SNP"	"GBM_SNP"	"HNSC_SNP"	"KIRC_SNP"	"LUAD_SNP"	"LUSC_SNP"	"MED_SNP"	"MEL_SNP"	"MM_SNP"	"NB_SNP"	"OV_SNP"	"PRAD_SNP"	"RHAB_SNP"	"UCEC_SNP"
"wgEncodeUwHistoneSknshraH3k4me3StdPkRep2"	0.785947779333845	4.59698493402571e-77	0.00103638405732096	0.184497980360274	0.033609628430062	-1.35174210056012e-12	8.4220005841776e-51	0.0744554498813947	-0.15836176138045	4.1094935268901e-12	6.3656958371002e-13	-0.000611349933771748	0.814983909632342	-0.671557619363308	-2.72106284387289e-31	4.70836872330311e-20	-0.984431424188127	-0.909850595019001	-0.858520123485102	0.840993471064158	-1.65325916275712e-30
"wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep1"	0.202009890783761	1.57256459797484e-213	5.56784701177912e-11	0.009421479719717	3.80925254783235e-06	-6.39003669053988e-32	1.31221840635333e-105	0.10045349049379	-0.0665840353640136	4.47136721058129e-26	3.89903279434568e-42	-6.50467982487841e-25	-0.42869927802333	0.957839053008952	-1.86946296471712e-147	5.18257584069491e-39	-0.640918718999447	0.323490552835701	0.20123705906676	0.849780391793532	-4.71637104126065e-38
"wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep2"	0.114814701226294	6.80421315709132e-199	4.98787889932756e-10	0.00636650983797027	7.5791604692443e-06	-6.12614816740539e-28	9.72987347597356e-97	0.588495915845203	-0.00714766732060906	7.7903280356919e-31	7.38885598038162e-42	-6.733069216843e-26	-0.542850001694918	-1	-1.82646203533299e-154	2.31474639047874e-50	-0.659588459252905	0.049142646969834	0.249911277202505	1	-3.78117544046743e-33
"wgEncodeUwHistoneAg04449H3k4me3StdPkRep1"	0.775432144423866	2.33297015346024e-85	0.00220543307126355	0.00730227488816523	1.81791379785576e-05	-4.40802783012171e-16	8.61969028528783e-53	0.00736295131606165	0.549846024255738	3.34016048084298e-11	4.02608807781222e-15	-3.50374800720624e-05	0.469672101800182	-0.780335215024153	-3.63663773930201e-40	2.3910935543368e-22	-0.973346343778319	0.704970838109212	0.963014677939269	0.633991636785818	-5.3738992774733e-37
"wgEncodeUwHistoneAg04449H3k4me3StdPkRep2"	0.797350145502989	2.0217635931252e-97	0.0422785559523245	0.05896889806412	0.0110355578106547	-1.49269378946947e-11	2.2436151534674e-86	0.248314983675687	-0.470639390575135	1.21254662492652e-13	2.76575765628267e-12	-4.7449399680269e-07	0.674761867403715	-0.592455008315676	-1.25920968394996e-45	7.80297164105939e-29	-0.899133548604123	0.475034141571966	-0.873783068606067	0.45142389093531	-1.73221542277348e-33
"wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep1"	0.576751135703653	0.00178193060523155	-0.849136167437025	0.112479639160782	2.04789948639346e-05	-3.00204026542336e-44	5.15992394004462e-34	1.24047769548138e-39	2.46115057097106e-58	5.33479814779513e-27	-2.0621052513293e-05	1.3147162452845e-13	2.89552787641536e-06	0.00227074544206632	9.8928373862008e-08	3.55185585551799e-19	0.122282571117842	0.158371890987343	0.011135616479185	0.919526908967568	-5.49946374429356e-80
"wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep2"	-0.71747739244123	-1.17125820564739e-16	-2.27663220046404e-06	1	-0.0941607404300245	-3.16773987086503e-05	0.372318960424904	1.67085832531202e-20	9.45241621457578e-23	1.44845183244292e-13	-2.78369234148937e-25	5.33118587594171e-116	1.45040303145435e-28	-0.864011929116052	9.28499816392483e-75	-0.99114014348413	1	-0.688602248556906	0.938272564940809	1	-9.98891011677561e-91
"wgEncodeUwHistoneAg04450H3k09me3StdPkRep1"	1	0.586454531461549	-0.190385146553406	0.197393792914588	0.0188228130263857	-7.72476375621962e-09	2.97277992828227e-12	2.15809291939085e-10	5.5845760879415e-13	0.000204642773487362	-8.46706848703967e-07	1.48409045973243e-11	0.000150095288430498	0.173639044113845	0.0105248139997763	1.05396774365364e-05	0.631925484018974	0.198115591133543	0.178710671707666	0.729358720457371	-1.36300716601297e-30
"wgEncodeUwHistoneAg04450H3k09me3StdPkRep2"	0.399983112890952	-0.00264567643430935	-0.000949381229035759	-0.822285077273306	-0.600660536693194	-0.00976512441043846	0.947775345179044	0.0125774977413417	0.11412107479089	0.211311230739893	-0.000105904152142213	3.04038545629952e-28	1.11615095464444e-06	-0.355405731675324	9.03216226540826e-12	0.52926616028194	1	-0.195305033791564	0.449485634330891	0.870957582266571	-2.41287915347165e-24
"wgEncodeUwHistoneAg04450H3k27acStdHotspotsRep1"	0.125442284456962	2.08639301725496e-78	2.73979688209299e-10	0.0414294813291843	-0.974602934373972	-6.80851435054401e-05	1.37998469782349e-29	-0.00368084676624616	-0.000548697936859548	1.77352430885837e-05	1.70742900544402e-32	-2.44964096915956e-12	-0.335394760145541	0.759408056847518	-2.45995674201214e-69	3.16758822425748e-15	-0.893178589633374	0.0130513465433513	0.564017750641163	1	-2.78820778296865e-11
"wgEncodeUwHistoneAg04450H3k27acStdPkRep1"	-0.740281934111489	3.9650831666782e-30	0.000205121538561199	0.992158728405236	0.63000995741188	-0.00728970838234601	2.53012918076644e-07	-0.630688571076259	-0.212775904281621	0.11541407537673	1.09284111001362e-10	-0.257211465672477	-0.515946843870812	-1	-3.47803645571688e-15	9.94826985716623e-06	-0.895047940077681	0.138401661808897	0.464265434084917	-1	-2.15685688046860e-09
"wgEncodeUwHistoneAg04450H3k27me3StdHotspotsRep1"	-0.415738518117428	-0.294147898519323	-0.013871038774875	-0.84562747811839	0.159328980341731	-0.00293408672077588	0.222526693779498	6.12240320545631e-05	0.00416702420934215	0.182876129779282	-0.000876429677341229	0.105111720740851	0.801427897185708	1	2.40023537640715e-06	0.170948552551585	1	-0.282829871815362	0.466272300959115	0.58930429838602	-8.95385885115014e-11
"wgEncodeUwHistoneAg04450H3k27me3StdPkRep1"	-0.685610130397571	-0.577499227357492	0.70041058768324	-0.81474328851828	-0.594154189926279	-0.483542010022793	0.00174226142520504	0.496686260602837	0.262581791033637	0.719497822877129	-0.660470557532371	0.259348585778939	0.427221680296737	-0.823806159122329	-2.41958410349021e-06	0.32808783989934	1	-0.203992744195267	0.487642247920776	-1	-0.437580016176412
"wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep1"	0.433594027713939	3.01264243237616e-203	1.40441745276048e-13	0.00888614968648896	3.04032075787687e-07	-3.36988684080279e-26	1.37279901304314e-107	0.489740572261776	-0.00743532753923374	4.29711239631486e-27	3.33244413439655e-44	-1.80945036333456e-22	-0.406850054511283	-1	-5.23806534155182e-150	1.96139489868919e-43	-0.659588459252905	0.551722071286791	0.508003788636263	0.84624878048579	-1.38392209083849e-40
"wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep2"	0.305578653781977	1.12698992808687e-208	1.53973233373464e-13	0.000965006711542442	1.19507960463173e-06	-3.97826215902991e-29	7.6397290489081e-112	0.043816674645818	-0.0136453652197383	1.10847823712858e-28	2.67948620263907e-43	-1.15587516100969e-26	-0.750030923650795	1	-2.19736013996898e-147	1.50540224248611e-41	-0.79680326204288	0.309849245610595	0.156220846645313	1	-5.7281252432671e-47
"wgEncodeUwHistoneAg04450H3k4me3StdPkRep1"	0.296683051008385	1.65677028098294e-90	3.09227943684385e-05	0.0130926455193825	0.00113288783463676	-6.09513319824142e-11	3.56617058495622e-57	0.43019018070745	-0.217799800647723	5.38728114239362e-14	1.07003811036112e-11	-9.62875292225868e-06	0.79421144453501	-0.881432671322011	-4.36072027302443e-48	1.59852347674108e-26	-0.929345458135496	0.592682619632232	1	0.865019467347377	-4.30952727762019e-32
"wgEncodeUwHistoneAg04450H3k4me3StdPkRep2"	-1	1.78906718355049e-98	0.014074778022652	0.00267085779506996	0.00450879684170897	-1.66235641501802e-13	3.59182697242111e-60	0.389010217488797	-0.180991749670637	4.02684551529961e-19	2.02971046460274e-14	-0.000926682724448259	0.273817667806906	-0.653698550477123	-8.28285976421107e-45	1.67420309175067e-28	-1	0.828109886549078	-1	0.441562007526233	-8.67629002393749e-47
"wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep1"	0.689215737170678	1.69708334757737e-204	1.32274578307388e-10	0.00112899873219212	3.84010164413451e-06	-1.77071038490355e-31	4.23545795260801e-103	0.0760546733768154	-0.120548384745812	1.47687917682781e-29	9.30515975238565e-40	-3.12453426383439e-21	-0.781600196678404	-1	-3.97564667526e-139	7.93327568017023e-38	-0.57158583260536	0.251514301719319	0.0248730922814814	1	-1.3188249957932e-43
"wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep2"	0.332309516189872	5.89564725800993e-207	2.66994977033225e-10	0.00093586946914764	6.45321448973459e-07	-3.23053523999977e-37	6.22053542785533e-100	0.0200890540068518	-0.744879915111217	1.15334261030117e-26	4.84111374964795e-40	-3.67520458094896e-22	-0.85029226365098	-0.863529802111254	-3.66260095993801e-131	8.09926599167271e-37	-0.71286829191052	0.218118909752331	0.194791712326228	0.850421722784794	-9.40433615592458e-45
"wgEncodeUwHistoneAg09309H3k4me3StdPkRep1"	0.879400731201034	1.95096246554244e-71	0.0667333160773502	0.0310790562036993	0.0158742137205451	-1.97291521580284e-14	9.93254254786742e-63	0.401200754873214	-0.251892887846001	6.21426394127989e-16	2.26506713703959e-07	-0.043557282709215	0.735358238466153	-0.941233254818204	-1.213552070152e-24	1.53322333627718e-22	-1	0.0528383337773569	0.33316939294413	0.843726585690023	-9.22565649488077e-42
"wgEncodeUwHistoneAg09309H3k4me3StdPkRep2"	0.5619887948636	2.60186790782139e-76	0.116343358481385	0.0335172724657073	0.00210898819676992	-8.39580350965517e-16	1.5950065681038e-41	0.000128000094450918	-0.835192580723806	4.759065405378e-13	8.49097170095417e-11	-0.00850523569819033	0.193107756002262	-1	-2.47680160263988e-26	3.0996290435921e-21	-1	0.763206136503703	-0.889279525134978	0.496438384017193	-8.60467301137513e-42
"wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep1"	0.33658656970001	1.70667244625683e-193	2.62852466056891e-10	0.000845704840740053	2.86672023847436e-05	-6.05757669407726e-25	6.54692738313069e-107	0.126109622576973	-0.000821499320567198	2.45732233359386e-30	3.34919449559161e-38	-5.5893051096009e-24	-0.797207999202156	1	-4.72095725763024e-144	4.69603300320107e-42	-0.710991259790227	0.290795339967603	0.786511076738338	0.828816755430819	-4.72074114337063e-37
"wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep2"	0.402094102038847	4.13432937930353e-209	6.49711199421143e-10	0.00185283212649256	9.36663827296991e-07	-6.37159371525354e-31	6.68189822967271e-113	0.10782826470759	-0.00667093853111289	4.47240323479906e-26	3.97679313670767e-42	-9.25542857946262e-24	-0.877840237816445	1	-5.60508603504652e-147	1.17973136763329e-42	-0.640918718999447	0.197726284918672	0.068646662649398	0.811306069381951	-6.03028354861392e-42
"wgEncodeUwHistoneAg09319H3k4me3StdPkRep1"	0.797978010195281	1.41321330383409e-84	0.00273382194453438	0.000350635291118605	0.00198584293425951	-2.39716092891704e-13	4.41442285192213e-69	0.544154480647276	-0.396719433979473	1.56616527900993e-12	6.4072915555495e-08	-3.45135080329369e-06	0.344027770931279	-0.941233254818204	-2.5342921284434e-36	8.22563754276887e-33	-1	-0.935121820416028	1	0.2222664990403	-3.0801503451227e-32
"wgEncodeUwHistoneAg09319H3k4me3StdPkRep2"	0.729685186469904	9.05829409086185e-81	0.000693810649106461	0.00339901025810653	0.0600709917270392	-1.94607599060858e-12	9.62813568615787e-70	0.02013090497546	-0.399654286616	1.11728834896703e-13	5.50991669108842e-12	-0.000545295625246422	0.0474563596129018	-0.652246234226699	-4.45807431570747e-49	2.26551122518329e-31	-0.981810726472178	0.931774317023508	0.34508314641836	0.223964955430147	-1.54254056178278e-42
"wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep1"	0.566658582593406	2.35711382373171e-206	2.59898656449179e-10	0.0012341020268906	3.50256633571925e-05	-3.92886405065819e-26	1.46571125449335e-90	0.148858008303836	-0.00574995448949011	4.97651101345074e-30	3.41817046350183e-41	-2.41003518086325e-25	-0.433739868088412	1	-6.76837430714669e-144	3.88700558453828e-38	-0.710991259790227	0.238060155984874	0.199449427531375	0.48727307369147	-7.18149743258219e-37
"wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep2"	0.447579222422067	2.8596624806314e-203	2.87807641087973e-09	0.00529536449593445	0.000248547361620776	-2.88636482514948e-26	2.12374468098468e-90	0.268375645406436	-0.0684772204438769	2.56724682745133e-27	5.87189630932894e-37	-3.33622570999029e-23	-0.508300253156378	0.969970976723476	-4.9668746555228e-149	2.93305240733918e-37	-0.869404290718836	0.186755045452625	0.24753409351413	0.854620781840517	-4.91195394301918e-33
"wgEncodeUwHistoneAg10803H3k4me3StdPkRep1"	-0.995394954526189	3.57606618961124e-79	0.000288079078482371	0.0671592110840611	0.634392105344425	-2.96718935007539e-14	1.66219577634805e-42	0.082288000587413	-0.865061330351425	2.08748776681126e-13	3.8664572426246e-07	-0.000357674344824727	0.768104315869082	-0.170002494176836	-1.88851236964014e-39	7.22048044822442e-21	-0.869404290718836	0.519333822209406	-1	0.316851005536518	-1.93255397345991e-27
"wgEncodeUwHistoneAg10803H3k4me3StdPkRep2"	-1	2.61592785073035e-89	0.000103995603584701	0.0367733012945959	0.0121026524389809	-8.31777099478948e-21	4.38300694890156e-47	0.20803021236132	-0.703599155624589	1.01575882555855e-13	1.95648621133236e-09	-0.000531294114081871	1	-0.803719345179845	-6.47300106309346e-42	1.52342989738716e-21	-0.953459002451086	0.570515629954597	0.590075278401103	0.971085989953192	-1.24326001819822e-25
"wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep1"	0.624230797647824	1.10532414876093e-206	4.08534804828545e-08	0.0080351681308071	3.00822436076087e-05	-1.97252723462346e-29	1.77814625414599e-99	0.100037277240242	-0.00349545680801374	1.21609877240978e-28	4.97714916163521e-44	-1.37814883578464e-22	0.804288018919812	0.871300562248749	-2.01334671104977e-153	3.93841181286113e-38	-0.993064592407788	0.182038502982978	0.214575143909497	1	-5.05401405564052e-42
"wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep2"	0.649126462755574	7.15213220626706e-199	1.5238374877221e-11	0.0166548340085022	0.000264993577983921	-1.88437794484692e-20	1.64640672035388e-93	0.970245809961365	-0.000767231509928691	7.8215153595503e-25	2.27531793924171e-45	-1.24511282155654e-24	-0.794635952466581	0.597768310123455	-1.64620314257196e-159	4.99262517367066e-44	-0.444056952433852	0.0797471520261886	0.568771040660631	1	-4.13831335109568e-30
"wgEncodeUwHistoneAoafH3k4me3StdPkRep1"	-1	2.09036051162561e-91	0.000150774163817454	0.00119601213110194	0.0154939424728639	-1.96861666523578e-15	1.57147064730356e-36	0.358439287514399	-0.351511360291089	1.91479202523091e-15	4.23839338591325e-09	-0.00216324026920374	0.00673045278491494	-0.746758240491878	-1.95406876156856e-39	4.93636635582334e-26	1	0.822178312406751	1	0.449592269273898	-7.48321559278216e-44
"wgEncodeUwHistoneAoafH3k4me3StdPkRep2"	0.4372848056395	8.29173866884159e-88	5.58575246275509e-05	0.000813009118810773	0.00183579691511986	-2.19356511568504e-13	2.29311760718264e-55	-0.89176260946325	-0.0786453512650791	4.48925056400043e-13	9.08295635052321e-31	-3.93551978844199e-07	-0.971776440087113	-0.778151091959207	-2.59951741328101e-54	6.34742427440822e-30	-0.893178589633374	0.0782206583449113	1	0.889867862085714	-2.16500914408692e-31
"wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep1"	0.0714307609655633	1.21549307230444e-182	3.06902581595239e-09	0.892845955709912	1.7892459478026e-06	-8.93845815132458e-26	2.072890606101e-94	0.158752155538992	-3.31619247307598e-05	1.09195800566719e-22	5.50219348978559e-36	-1.05494083528103e-14	-0.729587398883196	-1	-4.82858278634538e-125	4.81195552561154e-43	-0.877210867070431	0.0419021192166675	0.16389156625091	0.790300631648491	-1.12493265855874e-40
"wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep2"	0.0355162589842955	4.5599552339818e-172	4.3563276474022e-10	0.800182709968963	1.58384170586789e-05	-3.40898313294264e-25	2.85395054593257e-89	0.162272213680565	-0.000157628681565678	1.69057772279151e-21	5.83593536762365e-43	-1.4707936051001e-11	0.678867527879089	-0.799704646074094	-1.23429038911835e-116	5.3550382019723e-42	-0.631925484018974	0.249263549154875	0.270912092236278	0.925894842317381	-1.08578924352262e-46
"wgEncodeUwHistoneBe2cH3k04me3StdPkRep1"	1	2.73805184440652e-51	0.148644292849431	0.394852833110449	0.0275480034395226	-1.1049622707971e-07	3.16123239942776e-35	0.00626519938431014	-0.00280804953405367	1.494886692247e-06	1.9416124355034e-14	-0.00148484143688505	0.71261029413936	-1	-8.15749319745878e-34	4.0372653343869e-10	-0.786543666428768	0.139264757896589	0.100298308167794	0.809113198860187	-2.26070788120124e-15
"wgEncodeUwHistoneBe2cH3k04me3StdPkRep2"	-0.993021232237513	1.99735547786505e-42	0.00136186331578575	-0.772856510491965	0.00213813389022453	-2.61937544787819e-11	9.00621569136115e-39	0.95228532088094	-0.0645415282835472	0.000739847466164517	2.73315346955388e-13	-0.0277352063923649	0.79125941730903	-1	-2.32036116823233e-29	1.04786289640107e-12	-0.72220337219111	0.540143108928023	0.123485690272979	-1	-1.03023031652064e-12
"wgEncodeUwHistoneBjH3k27me3StdHotspotsRep1"	0.315891100579488	-0.0752053608224483	-0.0105808648782491	-0.0911432651965235	0.962424936233356	-0.231004632274855	0.0857891437702839	0.0394853706123163	0.0212197587555594	0.170164228532009	-5.54605544717038e-09	1.29127178786994e-06	0.196861979457046	-0.789967901258435	0.00255264680806459	0.496744914282298	-1	-0.294272759656509	-0.63753734063142	0.273582377041702	-2.70808316075999e-11
"wgEncodeUwHistoneBjH3k27me3StdHotspotsRep2"	0.771732666545728	-0.0673090679359772	-4.10243308810764e-05	-0.420753123817605	0.677373817523962	-0.112771546938944	0.147326826584676	1.46519247937e-05	0.000896766646376512	0.383942543033459	-6.34066140922698e-06	1.63053453551453e-09	0.651888049888799	-0.872231985428814	4.6291160061448e-08	0.493148883572847	-1	-0.987154909579555	-0.943512935670318	0.69410992096269	-2.76936300880222e-22
"wgEncodeUwHistoneBjH3k27me3StdPkRep1"	0.140608273119916	0.110948701850448	-0.108850732638508	-1	-0.591263962716047	-0.574455002902126	7.9286002061547e-08	0.0182468910427391	-0.944093374641607	0.0151149067691271	-0.151059443160965	0.58341591940999	-0.981502326898059	-0.236413814411239	-0.0015900935523083	0.438063040091053	-1	-1	-0.29276613446638	0.982325974869069	0.990350388956853
"wgEncodeUwHistoneBjH3k27me3StdPkRep2"	1	0.702482786066668	-0.0974191691377343	-0.922991042927209	0.989950799979131	-0.375944863047252	1.53721012809792e-05	0.00772636510894696	0.808222147346921	0.111269150906636	-0.175142293818121	0.0506343994956827	-0.780825159077005	-0.352596047774893	-0.0369800405380487	0.123757107220557	-0.997129396045517	-0.299238406879541	-1	1	-0.0113661406017932
"wgEncodeUwHistoneBjH3k36me3StdHotspotsRep1"	2.38810052513552e-13	1.40752606434114e-68	1.26550516935596e-23	0.0364427143379852	0.58185969538431	1.75879113066455e-36	0.154637184362951	-1.49679170798279e-16	-4.64044395799282e-29	1.6326379769014e-08	2.95467225115942e-48	-5.01886668279408e-163	-2.06295255265444e-34	0.143465478840582	-2.00250084819923e-300	0.0356730898079503	0.682214767585454	1.2011434193369e-27	0.322824742899427	0.878436516622061	3.7749485505361e-108
"wgEncodeUwHistoneBjH3k36me3StdHotspotsRep2"	5.45842969964435e-14	1.31101927275915e-49	7.47137700680236e-28	0.155529871887529	0.727192841842253	4.11525076578641e-35	0.697062348636606	-1.90331828952045e-13	-5.35223381945602e-22	2.78676107988887e-10	2.48356681167246e-59	-2.55680044308609e-152	-1.19612592520751e-31	0.063691111387752	-2.21549793779044e-266	0.00218442605523506	0.882775446002131	1.86976013390149e-31	-0.928007838982949	-0.852167509323112	8.33710568305705e-93
"wgEncodeUwHistoneBjH3k36me3StdPkRep1"	0.248294750378849	3.59813913169451e-13	7.46117549900483e-06	0.303239111590854	0.133011195989438	2.74986221636508e-05	0.377044550097386	-0.0408810973508199	-0.000122746464420217	0.000436697462854281	7.80440112729463e-10	-5.73166679033312e-20	-0.00481138778810916	0.560417622234698	-1.06926237798192e-48	0.22867672475496	-1	7.85803933171265e-12	0.549883454853761	0.91496243662083	1.44794234474927e-11
"wgEncodeUwHistoneBjH3k36me3StdPkRep2"	9.07191417325323e-09	1.42600702322135e-07	2.95228010923664e-11	0.695200776586109	0.861865419551448	2.39577076950267e-06	-0.987297357509698	-0.139271463252134	-0.00239172236059368	0.0125059788766172	8.08223565597837e-08	-1.60675647671449e-18	-3.70443006781666e-06	0.443716538098005	-1.75851231209224e-36	-0.49267956149816	-1	5.56043496622467e-08	1	0.503693825993954	2.66826271150203e-15
"wgEncodeUwHistoneBjH3k4me3StdHotspotsRep1"	0.470593245708978	4.15347092176916e-222	2.00577757392527e-10	0.00112899873219212	2.74290331286198e-06	-6.52208236068135e-37	3.24672236017133e-97	0.0752553057136867	-0.0786453512650791	6.07244211371027e-32	1.99263930000096e-38	-4.02856368274993e-14	0.623440208619641	-1	-1.51020897736224e-120	2.04178477967308e-44	-0.869404290718836	0.25107233811263	0.131988175746334	0.852167509323112	-1.1162597787045e-67
"wgEncodeUwHistoneBjH3k4me3StdHotspotsRep2"	0.394602570555379	2.67864506797302e-214	1.67767891113825e-09	0.000744555301620504	4.60812436764863e-06	-5.58151188095686e-39	1.17501090040798e-87	0.00282097260981186	-0.0633216881465864	3.83442252254726e-32	1.11878117335827e-43	-6.40085741535134e-17	0.712113666009229	-1	-6.62235878602162e-125	1.04549610081744e-44	-0.710991259790227	0.133546661464836	0.0950541393609893	1	-1.36563957527781e-59
"wgEncodeUwHistoneBjH3k4me3StdPkRep1"	-0.925868285533975	5.79041917089472e-66	0.0130932464108801	0.343830978777285	0.24518318393921	-3.88876796499033e-18	1.19626918207003e-42	0.0461150488780436	0.291431147101357	2.95954241266253e-14	6.95314671332897e-17	-0.00256174186319347	0.336596436368813	-0.670904893969992	-4.75999488151702e-34	6.83161660284105e-17	-1	0.880002281207804	0.630835875726547	0.690654338422575	-2.13338647919526e-33
"wgEncodeUwHistoneBjH3k4me3StdPkRep2"	1	8.18378777180142e-74	0.00806972057937882	0.571597789851134	0.0373583982450358	-1.88758921195497e-17	3.30244293371917e-49	7.62407946081468e-05	-0.701540847555596	4.00849365062185e-12	2.36253829716567e-18	-0.00177974315941882	0.112818047710321	-0.448485653466451	-6.28682587568719e-28	4.16930478872144e-15	-1	-0.29242213665997	0.483543999537388	1	-1.50609681747966e-41
"wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep1"	1	-0.00107968247133105	-0.000655368146663403	1	-0.624195946364356	0.538031849799866	-0.000694231429164912	0.203408872358574	0.100502028055616	-0.817086042666359	-3.60421716226652e-05	5.85945558996906e-21	3.82254222821648e-05	-0.492375640813712	8.52630297585299e-15	-0.936505216804793	1	-0.990444926364383	-0.956617765971677	1	-1.02076952448609e-32
"wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep2"	-0.891671672425364	-0.00308534015593022	-0.000340519454877794	-0.60374516112714	0.939796150829783	-0.591876820707593	-0.0233031508569722	0.543305777807458	0.631576775303375	-0.746548460334182	-0.0181095914743716	1.03298237685891e-14	0.00564916768009517	-0.957816504254959	1.13054095883314e-25	-0.68294414804274	1	-0.879286520131454	-0.632959179156054	-1	-1.35313302783817e-28
"wgEncodeUwHistoneCaco2H3k27me3StdPkRep1"	0.42552475747392	0.892021537892972	-0.352050504930223	0.459703133051506	-1	0.688034316385472	0.988330348338413	0.133463243043494	-0.615847064140534	0.402128728773067	-0.320209092742528	0.986122334980705	0.055937720476632	-0.968430927571547	-0.174018717193821	0.104219659030453	1	-0.603445750304277	0.621827317061854	0.709107941783576	-0.260630029391009
"wgEncodeUwHistoneCaco2H3k27me3StdPkRep2"	0.822471561023423	-0.937469985841175	-0.0352353961972439	0.823669518734504	0.81972209323836	0.184131794237971	0.881337668415661	0.158993568169649	-0.536823309269265	0.999235549670883	-0.792637292311174	0.656546950439411	-0.470437022904906	0.884335949073543	0.394996105252618	0.108829476927667	1	0.838000272506839	-1	-1	-0.324576164267142
"wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep1"	7.18407829149478e-05	7.72876476823807e-39	1.28343490397507e-13	0.161704732981086	-0.59960466162166	7.43222041344956e-13	-0.563396734131203	-4.53371238119605e-20	-1.37038890771475e-10	0.170214281997519	9.5460520032392e-32	-5.93885134144195e-100	-2.17062827739669e-17	0.147309707552444	-8.93619034830078e-92	0.375370954512454	0.882775446002131	7.37229593831717e-11	0.885761370872156	0.899483484044	5.88058571549914e-47
"wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep2"	6.64703107191453e-07	1.06606575279124e-53	2.62230006632278e-17	0.195712087090924	0.514152549523938	1.49933038592336e-10	-0.00320289161605421	-4.21531492970246e-12	-1.12038167268441e-06	0.00252918325708595	3.5064415310771e-25	-7.24324051990257e-85	-1.4964990398439e-10	0.688701288642624	-1.30578924575809e-99	0.440952725076457	0.882775446002131	3.85658485857131e-13	0.793360889074689	-0.631119543470172	3.95916626720211e-40
"wgEncodeUwHistoneCaco2H3k36me3StdPkRep1"	1	0.212581558156518	0.377276678549286	0.99248417345585	0.790827291118292	0.434292335702555	0.720232390217727	-0.192373776706258	-1	0.130103076954698	0.200173493566389	-0.00293165781655773	-0.801502298429473	0.0554204898052121	-5.41251101314181e-08	-0.49219447007227	0.893178589633374	0.416880873489166	-0.850295198171731	0.857224707231378	0.00758052914660744
"wgEncodeUwHistoneCaco2H3k36me3StdPkRep2"	0.0419642375797545	0.103880661654073	0.58061299559446	-0.800414429662942	-0.478032268120813	0.138629954683755	0.380005656954355	-0.5218831867285	0.780929973184751	0.998175829118594	0.314291573903368	-0.000129318815051681	-0.0569280213663105	0.561226888299001	-2.43104341690594e-05	2.99424617503772e-06	0.913027587884992	0.229965720636663	0.292186438841455	-1	0.000130056804448731
"wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep1"	0.285264060116755	6.50875889222269e-262	5.30471072907952e-14	0.00113587444673718	2.52834945003999e-10	-1.2025598022381e-45	1.0715411404567e-81	-0.319568164343444	-0.729111171114856	5.20483822374114e-30	1.01020204423964e-48	-2.8534202319749e-21	0.549373619503953	1	-7.97444951283377e-95	3.21354338503304e-53	-1	0.270897954089952	0.223521455140568	0.439415792654768	-4.17577184097312e-54
"wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep2"	0.339327078748597	1.20316371572315e-243	2.91931129022364e-16	0.000813009118810773	6.43533256643382e-11	-2.04232901652244e-55	2.25487681852005e-88	-0.56490236108203	0.960531247284072	9.48077943757696e-30	3.16878667093886e-47	-3.72769489849966e-31	0.756467861732971	0.951776690340928	-2.85360677869783e-108	3.77324838912027e-50	-0.953459002451086	0.130569095160823	0.461406073233575	0.679846171285602	-3.36515507606643e-51
"wgEncodeUwHistoneCaco2H3k4me3StdPkRep1"	0.803517087311336	4.11345437814887e-104	0.00761353872725179	0.0220167987508699	0.0208394513373215	-4.51280920501153e-22	6.73011211660774e-44	0.587314639161567	-0.81579710137977	1.76483070109926e-13	2.39356079518806e-14	-7.28151406583852e-06	0.0968142883747164	-0.974735815960939	-5.45518198500128e-29	1.06736689810593e-25	-1	-0.739659481635412	0.837229139722984	0.934521160562692	-5.59164001296344e-34
